Datum von;Day Ahead Preise D_LU;Prognostizierte Erzeugung PV und Wind;Erzeugung Erneuerbare;Erzeugung Konventionelle;Residuallast;GWL
16.10.2018 18:00;89,97;1729,75;8089,25;54430,5;65005,5;16.0
16.10.2018 19:00;105,12;2133;8180,75;56026,75;66096,5;16.0
16.10.2018 20:00;84,96;2751,25;8712,75;54069;61863,25;16.0
16.10.2018 21:00;76,02;3287,5;9459,25;52231;56646;16.0
16.10.2018 22:00;59,99;3685;9611,75;50418;52605,75;16.0
16.10.2018 23:00;56,5;3973,75;9730,75;48682,5;48174,25;16.0
17.10.2018 00:00;55,01;4720,25;9789,25;47320;44913,5;26.0
17.10.2018 01:00;52,33;4656;9900,75;45685,25;42807,75;26.0
17.10.2018 02:00;50,33;4428,5;10022,25;44932,75;41680,25;26.0
17.10.2018 03:00;50;3976,75;9792,25;44670;42551,25;26.0
17.10.2018 04:00;51,52;3517;9356;45476,75;44599,5;26.0
17.10.2018 05:00;55,75;3077;9208,75;47776,75;48624,5;26.0
17.10.2018 06:00;73,6;2685,25;9242,5;51554,5;56848,5;26.0
17.10.2018 07:00;88,77;2416;9053;54531;63266;26.0
17.10.2018 08:00;89,99;4206,25;10964,75;55201,75;62709;26.0
17.10.2018 09:00;87,6;9111,5;15770,75;52774;57736,25;26.0
17.10.2018 10:00;80,48;14144;20456,5;51244,75;53531;26.0
17.10.2018 11:00;74,24;17815,25;23933,75;49571;50856,25;26.0
17.10.2018 12:00;59,75;19727;25858,5;49179,25;48299,5;26.0
17.10.2018 13:00;57,85;19606,25;25742,25;48918,5;47535,25;26.0
17.10.2018 14:00;60,01;17672,75;23441;49125,25;48276,5;26.0
17.10.2018 15:00;70,81;13969,25;19557,25;50015,5;51586,75;26.0
17.10.2018 16:00;79,94;8751;14175;51613,5;55768,5;26.0
17.10.2018 17:00;82,94;3435,75;9212,5;53887;61042,25;26.0
17.10.2018 18:00;89,94;1260,75;7889,75;55129;65122,5;26.0
17.10.2018 19:00;112,66;1590,75;8554,5;56284,5;65519,75;26.0
17.10.2018 20:00;86,14;1853,5;8335,75;53998;61960,75;26.0
17.10.2018 21:00;75,57;1877,5;8257;51701,75;58012,5;26.0
17.10.2018 22:00;58,46;1785,75;7993,75;50117,75;54087;26.0
17.10.2018 23:00;58,16;1730,5;8047,25;47992,25;50024;26.0
18.10.2018 00:00;55,35;2390,5;8078;45752,25;46847;6.0
18.10.2018 01:00;53,36;2701;8338,75;44662;45150,25;6.0
18.10.2018 02:00;50,75;3077,25;9047,5;43885,5;43192,25;6.0
18.10.2018 03:00;48,88;3583,75;9999,25;42804;42646,5;6.0
18.10.2018 04:00;48,9;4186,75;10481;42979,25;43607,75;6.0
18.10.2018 05:00;52,32;4740;10600,5;45271,5;47386,75;6.0
18.10.2018 06:00;61,06;5155,25;11210;49159,25;55011,75;6.0
18.10.2018 07:00;79,86;5519;11789,5;52985,25;60695,25;6.0
18.10.2018 08:00;82,99;7208;13330,5;53557,75;60053,5;6.0
18.10.2018 09:00;80,97;10885,25;16867,5;53939,75;56931,25;6.0
18.10.2018 10:00;74,59;14721,75;20714;52645;53556,75;6.0
18.10.2018 11:00;61,52;18247;24585,5;51176,25;51420,5;6.0
18.10.2018 12:00;55,28;20411,5;25987,25;49835;49323;6.0
18.10.2018 13:00;55,04;20591,25;25746,5;48825,5;49047,75;6.0
18.10.2018 14:00;55,12;19383,75;24096;49094;48842;6.0
18.10.2018 15:00;55,28;17003,75;21131,5;49339,25;50738,25;6.0
18.10.2018 16:00;60,45;13525;17841,5;50163;53137,75;6.0
18.10.2018 17:00;71,69;9751;14483,75;51396,25;57317,25;6.0
18.10.2018 18:00;80,15;8456,25;13710,5;53195,5;60256;6.0
18.10.2018 19:00;83,86;8877,75;14749;53857;60622;6.0
18.10.2018 20:00;75,48;8978;15330;51103;56102;6.0
18.10.2018 21:00;60,07;8726,5;15537;49282,5;51038,5;6.0
18.10.2018 22:00;58,76;8254,5;15350,5;46695,75;47203,25;6.0
18.10.2018 23:00;54,21;7661,75;14668;44622;43607,5;6.0
19.10.2018 00:00;52,47;6720;13650,75;43420;41741,25;1.0
19.10.2018 01:00;51,85;5979,75;12749,5;43123,25;40765,75;1.0
19.10.2018 02:00;50,61;5356;11726;42156,25;41108;1.0
19.10.2018 03:00;49,96;4859;10706,5;42335,5;42319,75;1.0
19.10.2018 04:00;50,25;4394;9894,75;44057;44720,75;1.0
19.10.2018 05:00;54,34;4037;9575,5;47144,25;48841,75;1.0
19.10.2018 06:00;72,63;3743;9563,5;52092,75;56970,25;1.0
19.10.2018 07:00;80,96;3482,25;9486,75;55133,75;63264;1.0
19.10.2018 08:00;84,09;4338,75;10416,5;55697,75;64240;1.0
19.10.2018 09:00;84,28;7432,5;13253,75;55228,75;61107,25;1.0
19.10.2018 10:00;81,94;11222,75;16306,25;52910,5;58605;1.0
19.10.2018 11:00;75,19;14453,25;19161;52241,25;56231,25;1.0
19.10.2018 12:00;69,16;16333,25;20707,25;50642,5;53391,75;1.0
19.10.2018 13:00;62,72;16307,25;21108,75;50102,75;51313;1.0
19.10.2018 14:00;60,29;14549,75;19936;50383,25;50821,5;1.0
19.10.2018 15:00;60,92;11355,75;16808;51046,25;52747,75;1.0
19.10.2018 16:00;70,63;7001;12348,75;51792;56574,75;1.0
19.10.2018 17:00;80,71;2676,25;8412;52968,5;60736,25;1.0
19.10.2018 18:00;81,96;1204;7417,25;55121;64022,5;1.0
19.10.2018 19:00;83,95;1726,5;7796;55225;64284,75;1.0
19.10.2018 20:00;79,48;2112,5;7774;52191,25;60317,25;1.0
19.10.2018 21:00;68,95;2187,75;7981;51607,25;55849,75;1.0
19.10.2018 22:00;59,99;2278,25;7915,25;49301;52668,25;1.0
19.10.2018 23:00;55,38;2373,5;8085,5;45718,75;48821;1.0
20.10.2018 00:00;64,75;2654,25;8568,75;42827,5;45336,5;5.0
20.10.2018 01:00;56,55;2916,5;9188,75;41879,25;43217,5;5.0
20.10.2018 02:00;53,01;3295,25;9774,25;41371,25;41962;5.0
20.10.2018 03:00;51,28;3759,25;10530,25;40973,25;41145,5;5.0
20.10.2018 04:00;50,75;4295;11215,75;40725;40511,75;5.0
20.10.2018 05:00;49,97;4860,75;11268,25;40924,25;41322,25;5.0
20.10.2018 06:00;52,4;5463;11002,75;42100,25;43036,75;5.0
20.10.2018 07:00;56,03;5928,25;11249,5;43158,5;46525,25;5.0
20.10.2018 08:00;61,97;7030,5;12665,25;43337,25;48429,75;5.0
20.10.2018 09:00;70,93;9518;15964,25;43568;47445,75;5.0
20.10.2018 10:00;66,39;12343;19188,75;42829,5;45358;5.0
20.10.2018 11:00;61,54;15659;23646,5;41302,25;41273,5;5.0
20.10.2018 12:00;54,48;18180,75;26312,25;39570,75;38525,25;5.0
20.10.2018 13:00;50,86;18668,25;25948,5;39415,75;37145,25;5.0
20.10.2018 14:00;50,6;17444,5;24296,5;38916,25;37051,75;5.0
20.10.2018 15:00;51,71;14800,25;21306,5;39894,25;39028,5;5.0
20.10.2018 16:00;54,99;10885,5;16123,25;41071;43448,25;5.0
20.10.2018 17:00;61,24;6780,5;11426,5;43075,75;49454,75;5.0
20.10.2018 18:00;75,8;5215,25;10660;47025,25;53143,25;5.0
20.10.2018 19:00;79,95;5321;11410,75;46105,75;52705,25;5.0
20.10.2018 20:00;71,69;5407;11497,25;43969,25;49433,5;5.0
20.10.2018 21:00;62,29;5193,5;11152,75;42620,25;46834,5;5.0
20.10.2018 22:00;60,01;4958,75;10649;42225,5;44895,75;5.0
20.10.2018 23:00;55,9;4777,5;10736,25;40047,25;41520,5;5.0
21.10.2018 00:00;53,26;3915,5;10600,5;38198;39147,75;2.0
21.10.2018 01:00;48,02;3793;10280;37701,25;37428;2.0
21.10.2018 02:00;48,07;3724,25;10009,5;37446,75;36440,25;2.0
21.10.2018 03:00;50,5;3609,25;9627,75;37311,5;37216;2.0
21.10.2018 04:00;50,33;3547,75;9407,5;37405,25;37331,5;2.0
21.10.2018 05:00;50,5;3504;9516,75;37835,75;37797,25;2.0
21.10.2018 06:00;52,02;3443,5;9668,25;37893,25;38062,75;2.0
21.10.2018 07:00;56,03;3396,75;9477,5;37464,75;40071,5;2.0
21.10.2018 08:00;59;4745,5;10741,25;37824;42049,5;2.0
21.10.2018 09:00;61,03;8501,25;15293,75;37996;40770,25;2.0
21.10.2018 10:00;60,94;12577,25;20742,25;37630,5;37737,25;2.0
21.10.2018 11:00;60,79;16308,75;25529,75;36184;34889,5;2.0
21.10.2018 12:00;51,63;18810,5;28433,5;34950,25;31268,25;2.0
21.10.2018 13:00;47,02;19518,5;28883,5;33586;28990,5;2.0
21.10.2018 14:00;47,51;18579,75;27753,25;33744,25;28515;2.0
21.10.2018 15:00;44,97;16055,25;24965,5;33899,75;30468,5;2.0
21.10.2018 16:00;52,06;12167,25;20138,25;35139,75;35443,75;2.0
21.10.2018 17:00;58,58;8406,75;14979,25;38292,5;42632,25;2.0
21.10.2018 18:00;68,95;7517,25;13822;43144,5;47680,5;2.0
21.10.2018 19:00;74,94;8488,75;14528,5;44228,5;48532,5;2.0
21.10.2018 20:00;70,1;9402,5;14873;43229,75;46115,75;2.0
21.10.2018 21:00;57,94;9959,5;14914,25;40672,25;44221;2.0
21.10.2018 22:00;59,9;10222,25;15224,25;39842,25;43134;2.0
21.10.2018 23:00;48,08;10439,5;15580,25;38212,25;39960;2.0
22.10.2018 00:00;46,35;10130,25;15880,25;35858,25;36879,25;5.0
22.10.2018 01:00;46,32;10662,25;16559,75;35247,75;34847;5.0
22.10.2018 02:00;43,21;11078,25;16829,25;34596,5;34009,25;5.0
22.10.2018 03:00;39,75;11128,75;17194;33960,25;34247;5.0
22.10.2018 04:00;41,81;11516,25;17538,5;34192;36040,75;5.0
22.10.2018 05:00;45,53;12129,75;17441;38100,5;40510,25;5.0
22.10.2018 06:00;59,32;12635,75;17914,25;43229,75;49134,25;5.0
22.10.2018 07:00;75,18;12960;18665,25;48987,5;55721,75;5.0
22.10.2018 08:00;76,39;14471,75;21030,5;49951,5;55337;5.0
22.10.2018 09:00;69,86;17882,75;24675,25;48835,5;51974,75;5.0
22.10.2018 10:00;58,21;21397,5;28554,75;47158,75;48823,75;5.0
22.10.2018 11:00;54,46;24325,75;32957;44174,75;45545;5.0
22.10.2018 12:00;47,02;26116,25;34952,25;41790;42969,25;5.0
22.10.2018 13:00;46;26366,5;35022,25;40625,75;42420,75;5.0
22.10.2018 14:00;46,37;25108,75;32740,75;40573,5;43112,75;5.0
22.10.2018 15:00;49,01;22519,75;30206,25;42800;44783,75;5.0
22.10.2018 16:00;55,8;18638,25;25269,75;43449,5;48190,5;5.0
22.10.2018 17:00;68,82;14475,5;19944,25;47379,25;54253,5;5.0
22.10.2018 18:00;78,91;12562,25;18500,25;51037;58101,75;5.0
22.10.2018 19:00;82,65;12457,25;18424,5;49543;58192;5.0
22.10.2018 20:00;69,02;13088;19755,25;45932,5;53309,75;5.0
22.10.2018 21:00;53,58;14349,5;21623,75;43743;48202;5.0
22.10.2018 22:00;50,69;15504,25;22650;39312,75;43388,5;5.0
22.10.2018 23:00;42,86;16623,25;23877,25;35432,5;37703,75;5.0
23.10.2018 00:00;45,65;18011,5;25341;33160;33591,5;10.0
23.10.2018 01:00;28,85;19796,25;27042,75;32267;29837,25;10.0
23.10.2018 02:00;30,94;21805;28873,25;31834;27626,25;10.0
23.10.2018 03:00;30,09;23716;30929,25;30737,75;26080;10.0
23.10.2018 04:00;24,99;26025,25;33328,75;30222,75;25432;10.0
23.10.2018 05:00;30,96;28420,25;35318,25;31675,75;26999,5;10.0
23.10.2018 06:00;41,21;30967;38428,25;32723;32314;10.0
23.10.2018 07:00;43,54;32842,75;40427;36916;36774,25;10.0
23.10.2018 08:00;43,66;35072,5;41859,5;37570;36795,75;10.0
23.10.2018 09:00;43,1;38158,5;43717,5;36113,25;35596;10.0
23.10.2018 10:00;42,83;41256,25;45603,5;35094,75;34849,5;10.0
23.10.2018 11:00;41,99;43932,75;47728,75;33882,25;33889;10.0
23.10.2018 12:00;39,92;45604;48813,75;32998;32616,5;10.0
23.10.2018 13:00;38,78;46040,75;48959,75;32794,75;31435,5;10.0
23.10.2018 14:00;40,52;45193,5;48621,75;32427;30706,75;10.0
23.10.2018 15:00;34,98;43578,75;48079,25;32542,75;29892,25;10.0
23.10.2018 16:00;28,15;42103;47385,75;31563;29666,75;10.0
23.10.2018 17:00;34,98;40992,5;46835,25;31510,75;30985,25;10.0
23.10.2018 18:00;35,09;40574,75;46385,75;33403;33409,75;10.0
23.10.2018 19:00;39,95;40619,25;45258;33475,75;34171,5;10.0
23.10.2018 20:00;32,13;40621,25;44729;30327,75;30443,5;10.0
23.10.2018 21:00;30,07;40602,25;45886,75;27066,25;25913,5;10.0
23.10.2018 22:00;22,53;40111;44670;25279;22652;10.0
23.10.2018 23:00;6,03;40058,75;44654,25;23712,5;18493,25;10.0
24.10.2018 00:00;4,07;39708,5;44543,75;21700;14623;10.0
24.10.2018 01:00;0,98;39701,75;44540;21694,75;13328,5;10.0
24.10.2018 02:00;0,04;39548,5;44086,25;21818;12391,5;10.0
24.10.2018 03:00;0,97;39135,5;43971,75;21878,25;12972,5;10.0
24.10.2018 04:00;10,05;38766,25;43678,5;22660;15587;10.0
24.10.2018 05:00;19,55;38337,5;43054,25;25145,5;20064,75;10.0
24.10.2018 06:00;42,57;38024,25;42398,5;31009;28586;10.0
24.10.2018 07:00;51,48;37187,5;40802,25;35556,25;36722;10.0
24.10.2018 08:00;52,89;36432,75;38893,75;38807,5;40165,25;10.0
24.10.2018 09:00;53,17;36203;38224,5;38827,25;41191,5;10.0
24.10.2018 10:00;53,19;36528,25;39531,5;38435,75;41317;10.0
24.10.2018 11:00;54,88;36979;41878,25;37312,5;39509,75;10.0
24.10.2018 12:00;51,71;36727,75;42518,75;36755;37872,75;10.0
24.10.2018 13:00;53,66;35465,75;41606;36755;37751,75;10.0
24.10.2018 14:00;55,85;33507;39747;37138,25;38308,5;10.0
24.10.2018 15:00;62,31;30573,5;36090,5;38093,75;40924;10.0
24.10.2018 16:00;64,7;26833,5;31229;40575,25;44264,75;10.0
24.10.2018 17:00;66,24;23351,75;26286,25;44353,25;49261,25;10.0
24.10.2018 18:00;75,16;21347,5;24742,5;47382,25;53163,75;10.0
24.10.2018 19:00;80,75;20532;24636,5;46569;52562,25;10.0
24.10.2018 20:00;64,55;20527,25;24788,75;43610,75;48865,75;10.0
24.10.2018 21:00;57,16;20926;25529,25;41063;44163,25;10.0
24.10.2018 22:00;51,6;21220,5;25507,75;37736,5;40713,25;10.0
24.10.2018 23:00;42,2;21948,75;26985,75;34993,75;35000,75;10.0
25.10.2018 00:00;41,93;22177,25;28204,5;32464,25;30488,5;5.0
25.10.2018 01:00;30,66;23960,25;30268,75;31403,75;26480,25;5.0
25.10.2018 02:00;29,58;25640,25;32262,75;29916,25;23880,5;5.0
25.10.2018 03:00;26,49;27114,25;33389,5;28929,25;23032,5;5.0
25.10.2018 04:00;25,59;28320,75;33628;29657,25;24353,5;5.0
25.10.2018 05:00;30,83;28981,25;34397,75;31707,5;27269,25;5.0
25.10.2018 06:00;44,59;29839,25;35115,75;34815,75;34902;5.0
25.10.2018 07:00;55,06;30139;35708,75;37691;40576,25;5.0
25.10.2018 08:00;58,97;30741;35982;39549,5;42067,5;5.0
25.10.2018 09:00;54,51;32191;37257,5;38500,75;41595,25;5.0
25.10.2018 10:00;47,29;34294,25;39208,25;37726;40564;5.0
25.10.2018 11:00;46,71;36422,25;40338,5;37736,5;40316,75;5.0
25.10.2018 12:00;44,52;37740,25;40499,75;37218,5;39241,75;5.0
25.10.2018 13:00;43,92;37796;40031,5;36724,5;38964,25;5.0
25.10.2018 14:00;44,12;36690,75;38917,5;36991,75;39548,25;5.0
25.10.2018 15:00;45,2;34154,25;36633,5;37411,25;40186,75;5.0
25.10.2018 16:00;50,38;30474,75;33870;37600;41330,25;5.0
25.10.2018 17:00;64,69;26650,75;31034,5;40511,5;44584,25;5.0
25.10.2018 18:00;74,08;24439,25;29022,75;43055,75;49050,75;5.0
25.10.2018 19:00;74,18;22944,25;28741,5;42637,25;49059;5.0
25.10.2018 20:00;66,09;21446;26638;41504,5;46699,5;5.0
25.10.2018 21:00;59,26;19831,25;24797,25;39741,5;44158,25;5.0
25.10.2018 22:00;59,09;18042;22110,75;37829,25;43474,25;5.0
25.10.2018 23:00;52,02;16579;19904;36561,25;40862,5;5.0
26.10.2018 00:00;47,81;13613,25;18292,5;35716,5;39267,25;24.0
26.10.2018 01:00;49,97;12255,75;17360;35829;38270;24.0
26.10.2018 02:00;48,25;11458,75;16453;35671,75;38272,75;24.0
26.10.2018 03:00;47,9;11332;16368;36269,75;38754;24.0
26.10.2018 04:00;50,1;11472,5;16688,75;36571,75;39930,5;24.0
26.10.2018 05:00;54,23;11910,75;17331,25;38249,75;43147;24.0
26.10.2018 06:00;68,65;12847,75;18826,5;41928,25;49175;24.0
26.10.2018 07:00;77,55;13876,25;20226;45726;54049;24.0
26.10.2018 08:00;82,28;15174,25;22201,25;47003,75;54113;24.0
26.10.2018 09:00;78,89;17724,5;24367,5;47041,75;52019,75;24.0
26.10.2018 10:00;75,22;21249,5;28042,75;45951,25;50022,25;24.0
26.10.2018 11:00;69,09;25021,25;31152,25;44000,25;46911,75;24.0
26.10.2018 12:00;57,2;27593,5;34551;40772;43491,5;24.0
26.10.2018 13:00;50,46;28458,5;35962;38557;40290;24.0
26.10.2018 14:00;47,85;27658;34157,25;38201;40355,5;24.0
26.10.2018 15:00;49,17;25582,5;32008,5;38470,5;41538,5;24.0
26.10.2018 16:00;55,27;22295;28401,25;39571,75;44106,5;24.0
26.10.2018 17:00;67,37;19155;24946,75;41203,25;47812,5;24.0
26.10.2018 18:00;71,01;17835;25414,5;42711,25;50307,25;24.0
26.10.2018 19:00;65,98;17760,75;26497,25;42089,25;48086;24.0
26.10.2018 20:00;56,68;18501,5;27875;38184,5;42957;24.0
26.10.2018 21:00;49,95;19485,25;28473,75;35895;39158,5;24.0
26.10.2018 22:00;43,79;20289,25;28749,5;33943,75;35194,25;24.0
26.10.2018 23:00;39,96;21155,75;30405,25;31742,75;29006,5;24.0
27.10.2018 00:00;30,55;24384,5;31415,25;29422,75;25634,5;31.0
27.10.2018 01:00;25,52;25039,75;31453,25;28112,25;23355,5;31.0
27.10.2018 02:00;25,14;25310,5;31630,25;27974,75;21994,5;31.0
27.10.2018 03:00;27,86;25169,75;31635;27902;22064,5;31.0
27.10.2018 04:00;24,39;25162;31739;28182,75;22516,25;31.0
27.10.2018 05:00;30,11;24712;30689;29660,25;24110;31.0
27.10.2018 06:00;37,43;24007,75;30560,75;30869,75;26124,5;31.0
27.10.2018 07:00;46,51;22705,75;28987;32896;30975,5;31.0
27.10.2018 08:00;47,13;21689;26120,5;35887;37213,75;31.0
27.10.2018 09:00;50,24;21933,25;26077,5;37388,5;39973;31.0
27.10.2018 10:00;50,7;22766,5;26462,25;37532,75;40889,75;31.0
27.10.2018 11:00;48,9;23101,25;26853,5;37723,75;41169,5;31.0
27.10.2018 12:00;50,86;22100,25;25870,75;37689,75;41436,25;31.0
27.10.2018 13:00;50,23;20055,75;23521,25;37751,5;41870,25;31.0
27.10.2018 14:00;55,28;17605,25;20856,75;38930,25;42609,5;31.0
27.10.2018 15:00;58,74;14533,75;18088,75;40187,75;44185,75;31.0
27.10.2018 16:00;58,96;11065;15242,5;42284,75;46522,75;31.0
27.10.2018 17:00;69,74;8228;13245,5;45040,5;49818,5;31.0
27.10.2018 18:00;79,72;7440;13429;46472,25;52777;31.0
27.10.2018 19:00;76,25;7702;14762,25;44874,75;50920;31.0
27.10.2018 20:00;61,16;8240;16232,75;42366,5;45877,75;31.0
27.10.2018 21:00;54,45;8843,25;17145;38685;42631,5;31.0
27.10.2018 22:00;50,19;9459,75;18651,75;36225,75;39053;31.0
27.10.2018 23:00;44,92;10029,25;19509,75;34230,5;35052,5;31.0
28.10.2018 00:00;44,53;11441,75;19857,75;32639,5;31345;31.0
28.10.2018 01:00;43,58;12052,5;19784;31561,5;29213,75;31.0
28.10.2018 02:00;41,62;12653,5;19592;31167,5;28211;31.0
28.10.2018 02:00;41,59;13086;19860,75;30955,5;-;31.0
28.10.2018 03:00;40,12;13754,25;20041;30704,25;27700,25;31.0
28.10.2018 04:00;39,05;14549;20600,5;31326,5;27451,75;31.0
28.10.2018 05:00;40,34;15300,75;21194,75;31341,5;27375,75;31.0
28.10.2018 06:00;39,95;16103,75;22014,25;31961,5;27577,5;31.0
28.10.2018 07:00;42,7;16935,25;23139,5;32486,75;29210;31.0
28.10.2018 08:00;45,83;18283,5;24634,5;33469,5;31457,75;31.0
28.10.2018 09:00;47,97;20156;25544,25;34116,25;33348,25;31.0
28.10.2018 10:00;47;22422;27436;34217,5;33623,25;31.0
28.10.2018 11:00;46,87;24307;28810,25;33848,5;34924;31.0
28.10.2018 12:00;46,25;25022,5;29600,5;33253,75;33808,75;31.0
28.10.2018 13:00;42,64;24974;30431;32990,5;30079;31.0
28.10.2018 14:00;41,31;24333,75;30129,5;32489,5;29948,75;31.0
28.10.2018 15:00;45,58;23046,5;29303;32757,25;31072;31.0
28.10.2018 16:00;47,2;21869,75;28537,25;33292;32847,5;31.0
28.10.2018 17:00;48,37;22114;29427;35307,5;36478,5;31.0
28.10.2018 18:00;47,94;23001,75;30951;34269,75;36211;31.0
28.10.2018 19:00;46,3;23508,25;31341,5;33296,25;34060,5;31.0
28.10.2018 20:00;45;23772,75;31848,25;32427,75;30639,5;31.0
28.10.2018 21:00;44,27;23988,5;31479,5;31758,5;29392,25;31.0
28.10.2018 22:00;42,58;23840;30656,5;31149;29651,5;31.0
28.10.2018 23:00;27,93;23813,75;30592,75;29975,25;26911;31.0
29.10.2018 00:00;23;22910,5;30179,75;28028,5;24344,25;28.0
29.10.2018 01:00;24,25;22339;28933,25;27624,5;25201,75;28.0
29.10.2018 02:00;23,45;21889,25;27390;27894,75;26011,5;28.0
29.10.2018 03:00;24,27;21554,5;27201,25;28729,25;26439,75;28.0
29.10.2018 04:00;25,32;21325,5;27503;30305,75;27658,75;28.0
29.10.2018 05:00;30,83;21480,5;28038,25;33467;32346;28.0
29.10.2018 06:00;51,33;22170;28042,75;39917,75;41801,25;28.0
29.10.2018 07:00;64,34;22793,75;28149,75;42870;47727;28.0
29.10.2018 08:00;62,56;24125;29277;43857,5;49495,5;28.0
29.10.2018 09:00;56,55;25965,75;30620,25;43395,75;48248,5;28.0
29.10.2018 10:00;58,34;27904,25;32518,5;42254,25;46923,5;28.0
29.10.2018 11:00;55,93;29341,25;33577,25;41780,25;47609;28.0
29.10.2018 12:00;55,94;30030,75;33552;41494,5;47607,5;28.0
29.10.2018 13:00;53,94;30013;33349,75;41922;47212;28.0
29.10.2018 14:00;52,69;29514,5;32544,5;40939,75;47026,75;28.0
29.10.2018 15:00;50;28575,25;31475,25;40574,25;47113;28.0
29.10.2018 16:00;52,23;27942;31686,25;41570,5;46373,75;28.0
29.10.2018 17:00;56,22;27937;33400,5;41777,5;47461,75;28.0
29.10.2018 18:00;48,68;28093,5;33591,5;41095;47339,75;28.0
29.10.2018 19:00;45,63;28181,5;33543;38940,25;44997,5;28.0
29.10.2018 20:00;45,64;28200,75;32528;36956;42058,75;28.0
29.10.2018 21:00;40,75;28091;33297;35074,25;36962,5;28.0
29.10.2018 22:00;30,33;27372,5;33582,25;32762;33080,25;28.0
29.10.2018 23:00;23,16;26899,25;33573,75;29296,75;29180,25;28.0
30.10.2018 00:00;26,02;27422,5;33005,25;27562,25;27508,75;39.0
30.10.2018 01:00;20,09;27891,25;32446,5;26314,5;26523;39.0
30.10.2018 02:00;18,65;27867,75;30766,75;26597,25;26939,25;39.0
30.10.2018 03:00;19,13;27950,75;29766,5;27246,25;28532;39.0
30.10.2018 04:00;19,15;28244,5;30137,75;28926,75;29649;39.0
30.10.2018 05:00;22,11;28896,5;31677,75;31725,25;31111;39.0
30.10.2018 06:00;33,68;30134,5;32531,5;36434;38386,5;39.0
30.10.2018 07:00;44,89;31481,75;34166,75;36795,25;41565,5;39.0
30.10.2018 08:00;44,81;34342;36361,5;36409,25;41678,5;39.0
30.10.2018 09:00;35,89;38180,75;38602,5;35792;39263,25;39.0
30.10.2018 10:00;30,51;41725,75;41313,5;35608,5;36903,25;39.0
30.10.2018 11:00;30,37;43423,75;43035,25;35259,25;36555,25;39.0
30.10.2018 12:00;29,95;43607,25;42604,5;35539,75;-;39.0
30.10.2018 13:00;34,55;42089,5;42249,5;35473,75;36369,25;39.0
30.10.2018 14:00;42,78;39528,5;41613,75;35264,5;35798,25;39.0
30.10.2018 15:00;45,75;37017;41518,25;34564,75;35655,25;39.0
30.10.2018 16:00;45,43;35446,25;42257,5;34634,5;35395,5;39.0
30.10.2018 17:00;46,36;35460,25;43540,25;34882,75;37067,75;39.0
30.10.2018 18:00;46,12;35860,75;44226,5;34912,75;36696,5;39.0
30.10.2018 19:00;44,91;36211,75;43993,5;33157;34441,25;39.0
30.10.2018 20:00;44,02;36307,25;43187;31664;31111,5;39.0
30.10.2018 21:00;32,02;36361,5;43327;29989,5;26979,25;39.0
30.10.2018 22:00;29,3;35972,5;42480,75;27349,5;23873;39.0
30.10.2018 23:00;21,66;36303,25;42683,25;24801;20026;39.0
31.10.2018 00:00;20,64;35665;42633,75;24112,75;17959;4.0
31.10.2018 01:00;16,61;35068,25;40631,5;24216,75;18294,5;4.0
31.10.2018 02:00;17,22;34062,25;39016,75;24688;18863,5;4.0
31.10.2018 03:00;21,2;32650,25;37053;26187,5;21121,25;4.0
31.10.2018 04:00;26,18;31073,5;34962,75;28270,5;24527,75;4.0
31.10.2018 05:00;25,78;29062,75;33702,75;31224,5;28486,25;4.0
31.10.2018 06:00;44,09;27526;32285;35282,5;35231,5;4.0
31.10.2018 07:00;44,94;26140,25;30259,75;38443,25;40858,75;4.0
31.10.2018 08:00;44,82;27297,5;32133,75;37584,75;41771;4.0
31.10.2018 09:00;44,19;29142;34473,25;37519,25;39778,5;4.0
31.10.2018 10:00;43,83;30255,5;35949,75;37058,75;38964;4.0
31.10.2018 11:00;44,04;29284;35323;37582,75;40264,75;4.0
31.10.2018 12:00;45,22;26536,5;32471,75;39183;41648;4.0
31.10.2018 13:00;49,18;22498,5;27433,5;42161,5;45736,5;4.0
31.10.2018 14:00;61,65;17825,25;22121,25;45349,5;49798,25;4.0
31.10.2018 15:00;69,16;12967,5;17994,5;45645;52529,5;4.0
31.10.2018 16:00;75,45;9845,75;16716,75;46609,5;54114,25;4.0
31.10.2018 17:00;82,07;10694,5;19335,25;48426,75;55134,5;4.0
31.10.2018 18:00;74,02;12880,5;21841,5;46393,75;51751,25;4.0
31.10.2018 19:00;62,2;14582,75;23306,75;44094,75;48093,75;4.0
31.10.2018 20:00;50,08;15521,5;23759,5;41155;44888,5;4.0
31.10.2018 21:00;44,42;16127;23105;38805,75;42453,25;4.0
31.10.2018 22:00;41,29;16231,75;22234,5;37672;40145,5;4.0
31.10.2018 23:00;35,06;16058,5;21637,75;35731,25;37248;4.0
01.11.2018 00:00;40,86;14707;20840,25;35633,75;34530;39.0
01.11.2018 01:00;41,1;14471,25;20188,75;35674,25;33605,5;39.0
01.11.2018 02:00;40,59;14361,5;20315,5;35154;32232;39.0
01.11.2018 03:00;40,09;14176,5;19876,5;35352,25;33261,75;39.0
01.11.2018 04:00;39,11;14179,75;20040;35424;33987,75;39.0
01.11.2018 05:00;39,07;14520;20765;35660;34581;39.0
01.11.2018 06:00;38,03;15145,25;21978,25;36127;36433,5;39.0
01.11.2018 07:00;43,4;15928;23075;37550,75;38707,5;39.0
